credit_score,country,gender,age,tenure,balance,products_number,credit_card,active_member,estimated_salary
627,1,1,27.0,1,62092.9,1,1,1,105887.04
712,1,2,32.0,1,0.0,2,1,0,1703.58
581,3,2,43.0,5,93259.57,3,1,0,141035.65
670,3,2,35.0,2,79585.96,1,0,1,198802.9
846,1,2,37.0,6,127103.97,1,1,1,41516.44
652,1,2,37.0,4,92208.54,1,0,1,197699.8
632,2,1,37.0,1,138207.08,1,1,0,60778.11
611,1,2,40.0,2,125879.29,1,1,0,93203.43
478,1,2,38.0,4,171913.87,1,1,0,51820.87
623,1,2,39.0,1,160903.2,1,0,0,78774.36
595,1,1,31.0,4,0.0,2,1,0,189995.86
584,1,1,36.0,9,0.0,1,1,1,105818.51
678,1,2,22.0,6,118064.93,2,1,1,195424.01
724,3,2,33.0,9,119278.44,1,1,1,197148.24
702,1,2,46.0,9,98444.19,1,0,1,109563.28
778,1,1,34.0,5,139064.06,2,0,0,67949.32
627,2,2,30.0,6,0.0,1,1,1,113408.47
624,3,2,45.0,5,151855.33,1,1,0,68794.15
793,1,1,63.0,4,103729.79,2,1,1,80272.06
550,3,1,29.0,9,145294.08,2,1,0,147484.13
678,2,1,38.0,3,124483.53,1,1,0,126253.31
796,1,1,44.0,8,165326.2,1,1,1,57205.55
539,1,1,20.0,0,83459.86,1,1,1,146752.67
679,2,1,58.0,9,109327.65,1,1,1,3829.13
488,1,1,43.0,10,112751.13,1,1,1,28332.0
692,1,2,42.0,2,0.0,2,1,0,145222.93
714,3,1,33.0,3,35016.6,1,1,0,53667.08
633,2,1,32.0,5,163340.12,2,1,1,74415.2
653,2,2,27.0,6,107751.68,2,1,1,33389.42
750,1,1,37.0,3,0.0,2,1,0,16870.2
780,2,1,47.0,7,86006.21,1,1,1,37973.13
610,2,1,29.0,9,0.0,3,0,1,83912.24
775,2,1,48.0,4,178144.91,2,0,0,50168.41
763,2,1,67.0,9,148564.66,1,0,1,87236.4
657,2,1,36.0,8,0.0,2,0,1,123866.43
705,2,1,44.0,0,184552.12,1,1,0,68860.3
584,3,2,41.0,3,88594.93,1,1,0,178997.89
527,2,2,36.0,6,0.0,2,1,1,102280.29
661,2,1,39.0,6,132628.98,1,0,0,38812.67
584,2,1,32.0,9,85534.83,1,0,0,169137.24
626,2,1,29.0,7,0.0,2,1,0,49361.84
611,1,1,27.0,7,0.0,2,1,1,157474.1
611,3,2,43.0,9,127216.31,2,0,1,17913.25
710,3,2,24.0,7,103099.17,2,1,0,173276.62
552,3,1,33.0,3,144962.74,1,1,0,58844.84
726,3,2,51.0,8,107494.86,2,1,0,140937.91
624,1,1,80.0,3,0.0,1,1,1,65801.44
628,1,1,45.0,9,0.0,2,1,1,96862.56
622,2,2,46.0,4,107073.27,2,1,1,30984.59
607,2,2,36.0,4,98266.3,1,1,1,46416.36
501,1,2,41.0,3,144260.5,1,1,0,172114.67
609,1,1,40.0,6,0.0,2,1,1,97416.34
598,2,2,64.0,1,62979.93,1,1,1,152273.57
810,1,2,51.0,5,0.0,2,0,1,184524.74
596,3,1,32.0,3,96709.07,2,0,0,41788.37
629,2,1,39.0,5,0.0,2,0,0,116748.14
629,2,1,29.0,6,0.0,2,1,1,88842.8
682,1,1,26.0,8,0.0,2,1,0,178373.43
690,1,1,33.0,5,0.0,2,1,0,138017.68
585,1,2,67.0,5,113978.97,2,0,1,93146.11
441,1,1,60.0,1,140614.15,1,0,1,174381.23
731,1,2,36.0,6,0.0,1,0,0,152128.36
615,3,1,24.0,8,108528.07,2,0,0,179488.41
534,1,2,55.0,8,116973.26,3,1,0,122066.5
647,2,2,44.0,5,0.0,3,1,1,174205.22
511,3,2,41.0,8,153895.65,1,1,1,39087.42
632,1,2,44.0,3,133793.89,1,1,1,34607.14
673,1,1,47.0,1,0.0,2,0,0,108762.16
663,3,1,42.0,7,115930.87,1,1,0,19862.78
639,2,1,38.0,9,130233.14,1,1,1,81861.1
499,2,2,53.0,1,75225.53,2,0,0,144849.1
808,1,1,24.0,4,122168.65,1,1,0,174107.04
705,1,2,38.0,3,123894.43,1,1,0,21177.1
535,1,1,47.0,0,160729.1,1,0,1,145986.35
626,1,2,32.0,0,0.0,2,0,0,187172.54
484,3,2,55.0,8,149349.58,3,0,0,137519.92
680,1,1,31.0,1,0.0,2,1,1,3148.2
685,1,1,33.0,6,174912.72,1,1,1,43932.54
833,3,1,29.0,1,96462.25,2,0,1,48986.18
762,2,2,43.0,5,134204.67,1,1,1,139971.01
668,1,1,32.0,7,0.0,2,1,1,777.37
592,2,1,35.0,6,80285.16,1,1,0,72678.75
587,1,1,38.0,0,0.0,2,1,0,47414.15
554,1,2,35.0,8,0.0,2,1,1,176779.46
585,2,2,33.0,8,0.0,2,1,0,114182.07
770,3,2,46.0,5,141788.63,2,0,0,164967.21
712,1,2,29.0,8,140170.61,1,1,1,38170.04
840,2,2,36.0,6,0.0,2,1,0,141364.27
544,1,2,64.0,3,124043.8,1,1,1,111402.97
620,3,1,39.0,9,159492.79,1,1,0,80582.34
656,1,1,39.0,10,0.0,2,1,1,98894.64
749,1,2,26.0,6,0.0,2,0,1,34948.77
445,1,1,64.0,2,136770.67,1,0,1,43678.06
700,1,1,38.0,8,134811.3,1,1,0,1299.75
727,3,1,40.0,1,93051.64,2,1,0,71865.31
817,3,1,58.0,3,114327.59,2,1,1,42831.11
593,2,1,26.0,9,76226.9,1,1,0,167564.82
487,1,1,53.0,4,199689.49,1,1,1,24207.86
687,2,2,72.0,4,0.0,2,1,1,50267.69
625,3,2,39.0,10,129845.26,1,1,1,96444.88
697,3,2,74.0,3,108071.36,2,1,1,16445.79
740,1,2,37.0,5,0.0,2,1,1,27528.4
628,2,2,22.0,3,0.0,1,1,0,85426.28
627,2,1,48.0,1,132759.8,1,1,0,78899.22
713,1,2,42.0,3,0.0,2,0,0,82565.01
721,3,1,37.0,4,98459.6,1,0,0,90821.66
561,1,1,21.0,4,0.0,1,1,1,36942.35
586,3,1,37.0,8,167735.69,2,0,1,104665.79
654,1,2,35.0,2,90865.8,1,1,1,86764.46
651,1,1,23.0,10,0.0,2,1,1,170099.23
666,1,1,47.0,2,0.0,1,1,0,35046.97
573,1,2,36.0,1,0.0,1,1,1,56905.38
635,3,2,48.0,4,81556.89,2,1,0,191914.37
630,1,1,55.0,2,0.0,1,1,1,106202.07
624,2,1,33.0,6,0.0,2,0,0,76551.7
611,1,1,68.0,5,82547.11,2,1,1,146448.01
689,2,2,31.0,4,0.0,2,1,1,136610.02
681,1,1,38.0,6,153722.47,1,1,0,101319.76
692,3,1,45.0,6,152296.83,4,0,1,108040.86
547,1,2,38.0,5,167539.97,1,0,1,159207.34
772,1,1,43.0,6,0.0,2,1,1,57675.88
745,2,2,54.0,8,0.0,1,1,0,173912.29
668,1,1,42.0,8,187534.79,1,1,1,32900.41
779,2,2,26.0,4,174318.13,2,0,1,38296.21
626,1,2,44.0,2,0.0,1,0,1,173117.22
759,1,2,33.0,9,160541.36,2,0,0,93541.14
802,1,1,29.0,9,127414.55,1,1,1,134459.12
751,3,2,37.0,0,151218.98,1,1,1,109309.29
688,1,1,20.0,8,137624.4,2,1,1,197582.79
850,1,1,31.0,6,67996.23,2,0,0,50129.87
647,1,1,35.0,4,123761.68,1,1,0,83910.4
733,1,1,39.0,1,0.0,2,1,1,141841.31
735,3,1,46.0,2,106344.95,1,1,0,114371.33
645,2,2,49.0,5,110132.55,3,0,1,187689.91
812,1,1,29.0,6,0.0,2,0,0,168023.6
649,3,1,24.0,7,101195.23,1,0,0,133091.32
570,1,1,30.0,2,131406.56,1,1,1,47952.45
691,3,1,38.0,9,163965.69,2,0,1,103511.26
581,3,1,40.0,0,101016.53,1,0,1,7926.35
722,2,1,43.0,1,0.0,1,1,0,44560.17
587,3,1,35.0,5,121863.61,1,1,1,23481.69
717,1,1,48.0,7,123764.95,1,1,1,169952.82
559,3,2,36.0,1,104356.94,2,0,1,54184.06
706,2,1,53.0,7,0.0,2,0,1,117939.17
620,1,1,28.0,8,0.0,2,1,1,199909.32
560,1,2,66.0,9,0.0,1,1,1,15928.49
551,1,1,42.0,2,139561.46,1,1,0,43435.43
567,1,2,23.0,9,93522.2,1,0,1,81425.61
628,1,2,31.0,6,175443.75,1,1,0,113167.17
686,1,2,35.0,8,105419.73,1,1,0,35356.46
635,1,2,78.0,6,47536.4,1,1,1,119400.08
542,3,1,25.0,8,139330.1,1,0,0,54372.37
689,2,1,38.0,5,75075.14,1,1,1,8651.92
715,1,2,31.0,2,112212.14,2,1,1,181600.72
592,1,1,42.0,1,147249.29,2,1,1,63023.02
518,3,1,29.0,9,125961.74,2,1,0,160303.08
763,1,2,53.0,4,0.0,1,1,0,77203.72
579,3,2,50.0,5,117721.02,1,0,1,192146.63
656,1,1,40.0,2,0.0,2,1,1,180553.48
752,2,1,36.0,2,0.0,2,1,1,45570.84
667,3,1,32.0,0,103846.65,1,1,0,20560.69
479,3,1,24.0,6,107637.97,2,0,1,169505.83
636,1,1,44.0,2,0.0,2,0,0,86414.41
837,3,1,37.0,6,94001.61,2,1,0,140723.05
671,1,1,30.0,2,0.0,1,0,1,102057.86
607,1,1,31.0,8,0.0,2,1,1,43196.5
676,2,1,27.0,4,0.0,1,0,1,107955.67
663,3,1,32.0,3,108586.86,1,1,1,182355.21
746,1,1,58.0,3,0.0,3,1,1,80344.96
580,3,1,35.0,9,121355.19,1,0,1,35671.45
579,3,2,42.0,3,137560.38,2,1,1,85424.34
690,3,1,44.0,9,100368.63,2,0,0,35342.33
731,1,1,19.0,6,0.0,2,1,1,151581.79
472,2,2,28.0,4,0.0,2,1,0,1801.77
762,3,1,34.0,4,88815.56,2,1,0,68562.26
606,3,1,45.0,5,63832.43,1,1,1,93707.8
675,1,1,28.0,9,0.0,1,1,0,134110.93
690,2,2,26.0,2,0.0,2,1,1,93255.85
479,2,1,35.0,4,125920.98,1,1,1,20393.44
616,3,2,43.0,7,95984.21,1,0,1,115262.54
541,1,1,39.0,7,0.0,2,1,0,19823.02
455,1,1,40.0,1,0.0,3,0,1,129975.34
610,2,2,45.0,3,0.0,1,1,0,38276.84
638,2,1,41.0,7,0.0,2,1,0,43889.41
533,1,2,39.0,2,0.0,1,0,1,73669.94
753,3,2,35.0,5,82453.96,2,0,0,18254.75
712,1,2,29.0,3,87375.78,2,0,0,166194.53
608,2,1,27.0,4,153325.1,1,1,1,199953.33
631,1,2,33.0,8,0.0,2,0,0,117374.22
651,1,2,65.0,0,0.0,2,1,1,190454.04
702,1,2,40.0,1,103549.24,1,0,0,9712.52
561,1,2,22.0,6,186788.96,2,1,0,73286.8
704,2,2,37.0,9,155619.58,1,1,1,135088.58
712,2,1,53.0,2,111061.01,2,0,0,26542.17
841,2,1,41.0,1,0.0,2,0,1,193093.77
557,2,1,42.0,4,0.0,2,0,1,86642.38
578,1,1,45.0,1,148600.91,1,1,0,143397.14
560,1,2,27.0,5,0.0,2,1,0,131919.48
782,2,1,52.0,4,0.0,1,1,1,52759.82
850,2,2,24.0,1,0.0,2,0,1,69052.87
561,2,2,33.0,6,0.0,2,1,0,45261.47
480,2,1,47.0,8,75408.33,1,1,0,25887.89
693,1,1,38.0,7,198338.77,2,1,1,14278.18
698,2,2,50.0,1,0.0,4,1,0,88566.9
646,1,2,51.0,4,101629.3,1,0,0,130541.1
775,1,2,30.0,10,191091.74,2,1,1,96170.38
572,1,2,36.0,8,68348.18,2,0,1,50400.32
660,1,1,38.0,4,0.0,2,0,0,88080.43
701,3,1,36.0,7,95448.32,2,1,0,189085.07
741,3,1,38.0,4,128015.83,1,1,0,58440.43
693,2,1,28.0,1,145118.83,1,0,1,77742.38
638,3,2,39.0,0,122501.28,2,1,1,95007.8
464,1,1,46.0,6,161798.53,1,1,0,182944.47
675,1,2,38.0,6,68065.8,1,0,0,138777.0
613,1,2,46.0,8,167795.6,1,0,1,44390.38
685,3,2,44.0,2,119657.53,1,1,0,145387.05
622,1,2,30.0,2,158584.82,3,1,0,142342.55
572,1,2,39.0,2,0.0,2,1,1,555.28
723,1,1,42.0,2,99095.73,1,1,1,17512.53
520,2,2,63.0,5,162278.32,1,1,1,34765.33
681,3,2,48.0,8,139480.18,1,1,1,163581.67
814,1,2,31.0,6,87772.52,1,1,0,188516.45
590,2,2,34.0,6,0.0,2,1,0,171021.44
350,1,1,51.0,10,0.0,1,1,1,125823.79
696,1,1,52.0,6,139781.06,1,1,0,27445.4
634,3,1,24.0,8,103097.85,1,1,1,157577.29
773,2,1,63.0,9,111179.83,1,1,1,93091.02
649,1,2,41.0,3,130931.83,1,1,1,144808.37
795,3,2,33.0,9,104552.72,1,1,1,120853.83
661,3,2,64.0,8,128751.65,2,1,0,189398.18
733,3,1,45.0,2,113939.36,2,1,0,3218.71
850,1,2,37.0,7,153147.75,1,1,1,152235.3
580,1,2,39.0,9,128362.59,1,1,0,86044.98
813,3,1,30.0,1,116416.94,1,0,1,85808.22
641,1,2,26.0,4,91547.84,2,0,1,28157.34
664,1,1,57.0,1,0.0,2,1,1,56562.57
684,1,2,41.0,6,135203.81,2,1,1,121967.88
794,1,2,62.0,9,123681.32,3,1,0,173586.63
740,1,2,51.0,4,0.0,2,1,1,178929.84
519,2,2,47.0,6,157296.02,2,0,0,147278.43
823,1,1,34.0,3,105057.33,1,1,0,9217.92
686,1,1,34.0,6,146178.13,2,1,1,88837.11
668,3,1,39.0,4,79896.0,1,1,0,38466.39
530,1,1,52.0,1,106723.28,1,0,0,109960.4
736,3,2,25.0,9,81732.88,2,1,0,136497.28
602,1,2,35.0,5,0.0,2,1,0,31050.02
602,1,1,49.0,0,191808.73,1,0,0,97640.2
590,1,2,54.0,4,0.0,2,1,1,93820.49
736,1,2,30.0,9,0.0,2,1,0,34180.33
668,3,1,37.0,10,152958.29,2,1,1,159585.61
605,2,2,29.0,3,116805.82,1,0,0,4092.75
678,3,1,32.0,4,139626.01,1,1,1,118235.52
712,1,1,33.0,3,153819.58,1,1,0,79176.09
617,2,1,61.0,7,91070.43,1,1,1,101839.77
708,3,1,21.0,8,133974.36,2,1,0,50294.09
720,1,1,44.0,4,0.0,2,1,0,163471.01
638,1,2,42.0,7,165679.92,1,0,0,32916.29
792,3,1,36.0,5,115725.24,2,0,0,1871.25
660,1,1,41.0,3,0.0,2,1,1,108665.89
457,1,2,33.0,7,127837.54,1,0,1,60013.17
583,3,2,32.0,7,94753.55,2,1,1,18149.03
663,3,2,46.0,6,95439.4,1,1,1,21038.58
479,1,2,33.0,2,208165.53,1,0,0,50774.81
466,1,2,36.0,5,119540.15,1,0,1,80603.99
712,2,2,30.0,6,0.0,2,1,0,152417.97
586,1,2,35.0,7,0.0,2,1,0,70760.69
639,2,2,27.0,8,133806.54,2,1,0,6251.3
482,1,1,38.0,4,124976.19,1,1,0,35848.12
596,1,1,33.0,8,0.0,1,1,0,121189.3
719,1,2,42.0,4,0.0,1,1,0,28465.86
594,1,1,38.0,4,0.0,2,0,0,186884.04
756,1,1,40.0,1,94773.11,1,1,0,114279.63
412,1,1,29.0,5,0.0,2,0,0,12510.53
763,2,1,37.0,8,0.0,2,1,1,933.38
634,2,1,52.0,1,0.0,2,1,1,176913.42
591,1,1,43.0,3,0.0,2,0,1,198926.36
605,3,2,43.0,8,125338.8,2,1,0,23970.13
640,1,2,33.0,1,167298.42,1,0,1,145381.65
590,2,2,44.0,3,139432.37,1,1,0,62222.81
675,1,2,57.0,8,0.0,2,0,1,95463.29
733,1,1,42.0,9,150507.21,1,0,1,169964.12
775,1,1,40.0,9,126212.64,1,1,0,70196.57
728,2,2,37.0,4,0.0,1,0,0,4539.38
721,2,2,46.0,7,137933.39,1,1,1,67976.57
698,1,1,37.0,5,98400.61,2,0,0,25017.28
684,2,2,42.0,3,103210.27,1,1,0,31002.03
642,3,1,41.0,4,157777.58,1,1,0,67484.6
679,1,1,36.0,6,147733.64,1,0,1,172501.38
651,2,2,63.0,8,129968.67,1,1,1,11830.53
491,3,1,19.0,2,125860.2,1,0,0,129690.5
586,2,2,33.0,7,0.0,2,1,1,168261.4
444,1,1,34.0,2,144318.97,1,1,0,112668.06
623,1,2,37.0,4,140211.88,1,1,1,93832.33
531,2,2,36.0,9,99240.51,1,1,0,123137.01
680,3,1,30.0,4,108300.27,2,0,1,44384.57
680,3,2,42.0,7,105722.69,1,1,1,90558.24
498,1,1,33.0,1,198113.86,1,1,0,69664.35
531,3,2,42.0,6,88324.31,2,1,0,75248.75
545,1,1,37.0,3,91184.01,1,1,0,105476.65
593,2,1,27.0,10,0.0,3,0,0,94620.0
644,1,1,30.0,5,44928.88,1,1,1,10771.46
583,1,1,38.0,8,0.0,1,1,0,47848.56
778,1,1,44.0,8,123863.64,1,1,0,144494.94
751,2,2,34.0,8,127095.14,2,0,0,479.54
562,1,2,51.0,7,122822.0,2,0,0,32626.21
688,1,1,40.0,6,0.0,1,1,1,47886.44
630,2,1,35.0,1,0.0,2,0,0,186826.22
672,1,2,53.0,7,0.0,1,1,1,136910.18
793,1,2,63.0,9,116270.72,1,1,1,184243.25
480,1,1,40.0,6,148790.61,1,0,1,79329.7
692,1,1,27.0,1,125547.53,1,0,0,7900.46
481,1,2,57.0,9,0.0,3,1,1,169719.35
754,3,1,27.0,7,117578.35,2,0,1,87908.01
828,1,1,34.0,8,129433.34,2,0,0,38131.77
516,2,2,65.0,9,102541.1,1,1,0,181490.42
510,1,2,45.0,10,103821.47,2,0,1,77878.62
850,1,1,39.0,4,127771.35,2,0,1,151738.54
792,2,1,36.0,5,92140.15,1,0,1,67468.67
504,3,1,56.0,9,104217.3,1,0,0,55857.48
741,1,2,64.0,2,69311.16,1,1,1,59237.72
645,3,2,59.0,8,121669.93,2,0,0,91.75
652,2,1,37.0,7,0.0,2,1,0,68789.93
699,2,1,43.0,2,136487.86,2,1,0,82815.93
732,1,1,55.0,9,136576.02,1,0,1,3268.17
632,1,1,50.0,2,0.0,2,0,0,57942.88
797,1,2,55.0,10,0.0,4,1,1,49418.87
627,2,1,40.0,10,0.0,2,1,1,194792.42
646,2,1,69.0,10,115462.44,1,1,0,40421.87
646,1,2,43.0,8,143061.88,1,1,0,61937.6
597,3,2,60.0,0,78539.84,1,0,1,48502.88
479,3,2,30.0,7,143964.36,2,1,0,41879.99
678,1,1,66.0,8,0.0,2,1,1,47117.03
660,2,1,33.0,4,0.0,1,1,0,29664.45
686,2,1,34.0,9,0.0,2,1,0,127569.8
628,1,2,51.0,3,123981.31,2,1,1,40546.15
505,2,1,37.0,0,134006.39,1,1,1,93736.69
704,2,1,48.0,8,167997.6,1,1,1,173498.45
694,2,1,39.0,3,0.0,1,1,1,95625.03
650,2,1,32.0,1,132187.73,2,1,1,178331.36
748,1,1,32.0,5,154737.88,2,1,1,172638.13
627,1,1,33.0,5,0.0,2,1,1,103737.82
643,1,1,36.0,0,148159.71,1,0,0,55835.66
667,3,2,42.0,10,64404.26,2,0,0,26022.37
725,1,1,31.0,8,0.0,2,1,1,59650.42
596,2,2,54.0,0,78126.28,1,1,1,153482.91
607,3,2,39.0,8,105103.33,1,1,0,104721.5
571,1,1,49.0,4,180614.04,1,0,0,523.0
648,1,1,42.0,4,0.0,2,1,0,19283.14
494,2,2,41.0,2,69974.66,2,1,0,188426.13
538,3,2,42.0,4,80380.24,1,1,0,119216.46
641,1,2,53.0,0,123835.52,2,0,1,160110.65
675,2,1,66.0,5,115654.47,2,1,1,131970.86
746,1,2,32.0,4,0.0,2,1,1,72909.75
667,2,1,38.0,1,87202.38,1,1,1,77866.91
850,1,2,28.0,2,0.0,2,1,1,38773.74
633,2,2,39.0,2,0.0,2,0,0,191207.03
682,2,1,36.0,5,0.0,2,1,1,147758.51
613,3,2,20.0,0,117356.19,1,0,0,113557.7
666,3,1,31.0,3,123212.08,2,1,1,112157.31
547,1,1,30.0,6,0.0,2,1,1,18471.86
715,3,2,34.0,9,102277.52,1,0,0,177852.57
850,2,1,22.0,3,0.0,1,1,1,144385.54
549,3,2,31.0,9,135020.21,2,1,1,23343.18
783,2,1,39.0,9,0.0,2,1,0,143752.77
694,1,1,32.0,0,91956.49,1,1,1,59961.81
732,1,1,36.0,7,126195.81,1,1,1,133172.48
605,2,2,36.0,9,0.0,2,0,1,35521.63
590,1,2,29.0,4,0.0,2,1,0,121846.81
550,1,2,30.0,4,0.0,2,1,0,89216.29
512,2,1,36.0,1,0.0,1,0,1,135482.26
674,2,1,39.0,6,120193.42,1,0,0,100130.95
686,1,1,26.0,7,0.0,2,1,0,1540.89
740,3,2,40.0,2,122295.17,2,1,1,30812.84
581,1,2,37.0,10,104255.03,1,1,0,86609.37
635,2,1,50.0,7,159453.64,2,0,0,54560.79
532,1,1,43.0,9,0.0,2,0,0,190573.91
490,2,1,40.0,6,156111.08,1,0,0,190889.13
676,1,1,29.0,7,131959.86,1,0,0,189268.81
806,2,1,25.0,7,0.0,2,1,0,18461.9
591,3,2,51.0,8,132508.3,1,1,1,161304.68
643,3,1,33.0,7,98630.31,2,1,1,40250.82
669,1,1,23.0,1,0.0,2,0,0,66088.83
524,1,1,44.0,10,118569.03,2,0,0,82117.2
596,3,1,47.0,5,140187.1,2,1,1,174311.3
770,1,1,24.0,9,101827.07,1,1,0,167256.35
771,1,2,23.0,7,156123.73,1,1,0,72990.62
635,2,1,24.0,4,0.0,2,1,1,70668.77
756,1,1,31.0,10,122647.32,1,0,0,61666.87
662,3,1,59.0,2,104568.41,1,1,0,8059.44
525,1,2,59.0,6,55328.4,1,1,0,83342.73
660,1,1,63.0,8,137841.53,1,1,1,42790.29
711,1,1,38.0,3,0.0,2,1,0,68487.51
453,1,1,29.0,6,0.0,1,0,0,198376.02
569,1,1,28.0,7,0.0,2,1,0,73977.23
581,3,1,41.0,2,127913.71,2,1,1,44205.95
612,3,2,58.0,1,149641.53,1,1,1,115161.28
619,1,1,29.0,5,0.0,2,1,0,194310.1
435,3,1,32.0,2,57017.06,2,1,1,5907.11
459,3,1,48.0,4,133994.52,1,1,1,19287.06
545,3,2,60.0,7,128981.07,1,0,1,176924.21
643,3,2,45.0,2,150842.93,1,0,1,2319.96
679,1,1,42.0,1,0.0,2,0,0,71823.15
738,3,2,57.0,9,148384.64,1,0,0,155047.11
553,1,1,42.0,1,0.0,2,0,0,23822.04
638,1,2,29.0,9,103417.74,1,1,1,15336.4
451,1,1,33.0,6,0.0,2,1,0,184954.11
632,3,2,38.0,6,86569.76,2,1,0,98090.91
604,1,2,47.0,8,62094.71,3,0,0,9308.1
716,1,1,38.0,4,0.0,2,1,0,189678.7
850,2,1,71.0,10,69608.14,1,1,0,97893.4
710,2,2,36.0,8,0.0,2,0,0,83206.19
547,3,2,30.0,9,72392.41,1,1,0,77077.14
746,3,1,34.0,6,141806.0,2,1,1,183494.87
675,2,1,36.0,3,54098.18,2,0,1,54478.52
519,2,2,57.0,2,119035.35,2,1,1,29871.79
817,3,2,27.0,7,129810.6,1,1,1,59259.44
766,1,1,32.0,6,185714.28,1,1,1,102502.5
544,1,2,29.0,1,118560.55,1,1,1,164137.36
586,1,1,33.0,9,0.0,1,1,0,6975.02
794,1,1,35.0,6,0.0,2,1,1,68730.91
628,1,2,31.0,5,0.0,1,0,0,147963.07
629,1,1,35.0,1,172170.36,1,1,1,159777.37
731,1,2,52.0,10,0.0,1,1,1,24998.75
531,1,2,63.0,1,114715.71,1,0,1,24506.95
798,2,2,58.0,9,0.0,2,0,0,119071.56
825,1,1,40.0,6,132308.22,1,0,0,117122.5
621,3,2,30.0,2,101014.08,2,1,1,165257.31
696,2,2,51.0,5,0.0,2,1,0,55022.43
619,2,2,38.0,6,0.0,2,1,1,117616.29
639,2,2,35.0,5,136526.26,2,1,0,59653.03
614,1,1,36.0,1,118311.76,1,1,0,146134.68
620,2,1,42.0,9,121490.05,1,1,1,29296.74
686,1,1,38.0,0,138131.34,1,0,1,115927.85
699,1,2,32.0,4,110559.46,1,1,1,127429.56
842,1,1,58.0,1,63492.94,1,1,1,83172.19
642,2,1,32.0,7,100433.8,1,1,1,39768.59
593,2,1,32.0,10,158537.42,1,1,0,166850.57
768,1,1,30.0,6,0.0,2,1,1,199454.37
713,1,1,38.0,9,72286.84,2,1,1,26136.89
643,2,1,34.0,6,0.0,2,1,1,116046.22
837,3,1,35.0,0,144037.6,1,1,0,145325.32
728,1,2,59.0,4,0.0,1,1,1,163365.85
647,3,2,43.0,3,122717.53,2,1,1,87000.39
538,2,1,40.0,8,0.0,2,1,1,25554.4
689,1,2,40.0,1,0.0,2,1,1,119446.64
531,1,1,31.0,3,0.0,1,1,1,42589.33
507,3,1,31.0,9,111589.67,1,1,0,150037.19
731,1,1,29.0,5,179539.2,1,0,0,112010.02
753,1,1,46.0,8,0.0,3,1,0,90747.94
727,2,2,49.0,7,96296.78,1,1,0,190457.87
793,3,2,32.0,1,96408.98,1,1,1,138191.81
553,1,1,37.0,1,0.0,1,1,0,30461.55
811,2,1,44.0,3,0.0,2,0,1,78439.73
576,1,1,63.0,9,70655.48,1,0,0,78955.8
627,3,1,23.0,5,184244.86,1,1,0,103099.22
548,1,2,41.0,4,82596.8,1,0,1,55672.09
774,2,1,32.0,9,0.0,2,1,0,10604.48
551,3,2,30.0,2,143340.44,1,1,0,145796.49
486,3,1,37.0,9,115217.99,2,1,0,144995.33
639,2,1,29.0,4,133434.57,2,1,0,97983.44
811,1,2,35.0,7,0.0,1,1,1,178.19
671,3,2,47.0,7,114603.76,2,1,0,153194.32
629,1,2,33.0,6,0.0,2,1,1,59129.72
471,3,2,36.0,5,90063.74,2,1,1,96366.7
605,1,1,39.0,7,0.0,1,0,1,119348.28
615,1,1,64.0,0,81564.1,2,0,1,35896.09
624,3,2,48.0,3,122388.38,2,0,0,30020.09
632,3,1,41.0,8,127205.32,4,1,0,93874.87
557,1,2,27.0,3,87739.08,1,1,1,123096.56
620,2,1,31.0,2,166833.86,2,1,1,135171.6
711,2,1,38.0,3,128718.78,1,0,0,114793.45
643,2,2,32.0,2,0.0,1,0,0,131301.74
679,1,1,30.0,9,0.0,2,1,0,157871.55
579,2,2,35.0,1,129490.36,2,0,1,8590.83
678,3,1,49.0,2,116933.11,1,1,0,195053.58
612,3,1,32.0,9,106520.73,2,1,0,177092.16
515,1,2,66.0,6,0.0,2,1,1,160663.11
597,1,2,28.0,0,142705.95,1,1,0,127233.39
648,1,2,37.0,7,0.0,2,1,0,194238.92
457,1,2,38.0,7,164496.99,1,1,1,163327.27
647,1,1,32.0,5,97041.16,1,1,1,23132.73
668,1,2,32.0,2,0.0,2,1,1,40652.33
727,3,2,18.0,2,93816.7,2,1,0,126172.11
773,2,1,37.0,2,103195.2,2,1,0,178268.36
633,3,1,42.0,3,126041.02,1,0,1,11796.89
766,3,1,27.0,5,126285.73,1,1,0,177614.17
669,1,2,41.0,0,150219.41,2,0,0,107839.03
657,1,1,38.0,7,0.0,2,1,0,185827.74
577,1,1,25.0,3,0.0,2,0,1,124508.29
605,1,2,28.0,6,0.0,2,0,0,159508.52
813,3,2,36.0,6,98088.09,1,0,1,26687.22
804,3,2,33.0,10,138335.96,1,1,1,80483.76
651,1,2,32.0,8,144581.96,1,1,1,87609.5
626,1,1,43.0,4,137638.69,1,1,0,130442.08
673,1,1,37.0,2,0.0,1,1,1,13624.02
589,1,1,36.0,8,114435.47,1,1,0,26955.72
573,1,2,30.0,6,0.0,2,1,0,66190.21
612,1,2,33.0,0,64900.32,2,1,0,102426.12
650,1,2,31.0,1,160566.11,2,0,0,27073.81
588,1,1,31.0,4,99607.37,2,0,1,35877.03
617,2,2,45.0,1,0.0,1,1,0,143298.06
640,1,1,43.0,7,132412.38,1,0,0,69584.3
652,1,2,36.0,6,112518.71,2,0,1,110421.31
524,2,1,29.0,3,159035.45,1,1,0,2705.31
753,1,2,31.0,6,106596.29,1,0,0,91305.77
